Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,1016.57,1052.32,1015.71,1045.85,1045.85,1532608.0
2019-01-03,1041.0,1056.98,1014.07,1016.06,1016.06,1841065.9999999998
2019-01-04,1032.59,1070.84,1027.418,1070.71,1070.71,2093894.0
2019-01-07,1071.5,1074.0,1054.76,1068.39,1068.39,1981874.0
2019-01-08,1076.11,1084.56,1060.53,1076.28,1076.28,1765267.0
2019-01-09,1081.65,1082.63,1066.4,1074.66,1074.66,1199272.0
2019-01-10,1067.66,1071.15,1057.71,1070.33,1070.33,1456421.0
2019-01-11,1063.18,1063.775,1048.48,1057.19,1057.19,1520756.0
2019-01-14,1046.92,1051.53,1041.255,1044.69,1044.69,1144263.0
2019-01-15,1050.17,1080.05,1047.34,1077.15,1077.15,1463570.0
2019-01-16,1080.0,1092.375,1079.34,1080.97,1080.97,1331819.0000000002
2019-01-17,1079.47,1091.8,1073.5,1089.9,1089.9,1242664.0
2019-01-18,1100.0,1108.352,1090.9,1098.26,1098.26,1955559.0
2019-01-22,1088.0,1091.51,1063.47,1070.52,1070.52,1613527.0
2019-01-23,1077.35,1084.93,1059.75,1075.57,1075.57,966956.0
2019-01-24,1076.48,1079.475,1060.7,1073.9,1073.9,1361673.0
2019-01-25,1085.0,1094.0,1081.82,1090.99,1090.99,1119216.0
2019-01-28,1080.11,1083.0,1063.8,1070.08,1070.08,1284281.0
2019-01-29,1072.68,1075.15,1055.865,1060.62,1060.62,1021819.0
2019-01-30,1068.43,1091.0,1066.85,1089.06,1089.06,1279822.0
2019-01-31,1103.0,1117.33,1095.41,1116.37,1116.37,1538324.0
2019-02-01,1112.4,1125.0,1104.89,1110.75,1110.75,1462208.0
2019-02-04,1112.66,1132.8,1109.02,1132.8,1132.8,2576470.0
2019-02-05,1124.84,1146.85,1117.248,1145.99,1145.99,3552194.0
2019-02-06,1139.57,1147.0,1112.77,1115.23,1115.23,2105592.0
2019-02-07,1104.16,1104.84,1086.0,1098.71,1098.71,2044827.0
2019-02-08,1087.0,1098.91,1086.55,1095.06,1095.06,1075769.0
2019-02-11,1096.95,1105.945,1092.86,1095.01,1095.01,1065194.0
2019-02-12,1106.8,1125.295,1105.85,1121.37,1121.37,1609513.0
2019-02-13,1124.99,1134.73,1118.5,1120.16,1120.16,1049781.0
