Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,75.29,75.99,74.6,75.59,75.59,14427639.0
2019-01-03,75.56,75.97,73.85,74.04,74.04,13273470.0
2019-01-04,74.74,76.5,74.64,76.27,76.27,14077352.0
2019-01-07,76.15,76.47,75.41,75.43,75.43,15071652.0
2019-01-08,75.87,76.21,75.285,75.99,75.99,11351851.999999998
2019-01-09,75.89,76.31,75.32,75.41,75.41,11370592.0
2019-01-10,75.68,75.68,73.47,74.48,74.48,18257842.0
2019-01-11,74.7,74.94,74.15,74.9,74.9,9425598.0
2019-01-14,74.29,74.44,73.1,73.37,73.37,14951833.0
2019-01-15,73.1,74.89,73.1,74.5,74.5,12502012.0
2019-01-16,74.74,75.77,74.47,74.61,74.61,14573342.0
2019-01-17,74.31,75.77,74.31,75.6,75.6,16192110.0
2019-01-18,76.14,76.325,75.47,75.87,75.87,14294582.0
2019-01-22,75.57,76.2,75.355,75.83,75.83,10084654.0
2019-01-23,75.55,75.71,74.74,75.44,75.44,13711083.000000002
2019-01-24,75.16,75.16,72.38,73.17,73.17,20979630.000000004
2019-01-25,73.82,73.84,72.12,72.95,72.95,13410687.0
2019-01-28,72.5,73.07,72.05,72.92,72.92,12764067.0
2019-01-29,72.9,73.68,72.64,73.23,73.23,11418594.0
2019-01-30,73.46,73.81,73.015,73.37,73.37,13302853.0
2019-01-31,73.15,74.82,73.11,74.43,74.43,16028339.0
2019-02-01,75.97,77.49,75.33,76.45,76.45,15211767.0
2019-02-04,75.95,76.89,75.68,76.87,76.87,11282641.000000002
2019-02-05,77.38,78.375,77.06,77.15,77.15,12362293.0
2019-02-06,76.84,77.725,76.63,77.39,77.39,7992105.0
2019-02-07,76.94,77.13,76.11,76.82,76.82,9218891.0
2019-02-08,76.75,77.54,76.57,77.52,77.52,8842639.0
2019-02-11,77.8,77.84,76.21,76.71,76.71,13171650.0
2019-02-12,77.29,78.926,77.115,78.52,78.52,13049725.0
2019-02-13,78.56,79.17,78.45,79.02,79.02,10477211.0
2019-02-14,79.13,79.545,78.686,78.94,78.94,8184201.000000001
2019-02-15,79.66,80.13,79.27,79.81,79.81,10387517.0
2019-02-19,79.79,80.125,79.08,79.24,79.24,9211439.0
2019-02-20,79.0,79.54,78.81,79.43,79.43,8581602.0
2019-02-21,79.18,80.03,79.15,79.83,79.83,7386114.0
2019-02-22,79.77,80.86,79.77,80.77,80.77,7955621.0
2019-02-25,80.86,80.99,79.99,80.38,80.38,9295117.0
2019-02-26,80.52,81.1,80.0,80.74,80.74,8518983.0
2019-02-27,80.54,81.29,80.43,80.62,80.62,7493415.0
2019-02-28,80.53,81.76,80.53,81.29,81.29,11057691.0
2019-03-01,81.76,81.925,81.17,81.65,81.65,10137977.0
2019-03-04,82.03,82.12,80.53,81.37,81.37,8132355.0
2019-03-05,81.48,82.03,81.22,81.7,81.7,8299825.0
2019-03-06,81.6,81.76,80.295,80.76,80.76,7793076.0
2019-03-07,81.03,81.105,80.035,80.45,80.45,10425142.0
2019-03-08,80.21,80.6,79.05,79.8,79.8,11179741.0
2019-03-11,80.36,81.03,80.07,80.87,80.87,8708675.0
2019-03-12,81.17,81.56,80.78,81.23,81.23,8837198.0
2019-03-13,81.61,82.01,81.19,81.6,81.6,7690603.0
2019-03-14,81.31,81.76,80.933,81.49,81.49,8139817.0
2019-03-15,81.5,81.905,80.8,81.57,81.57,16546760.999999998
2019-03-18,81.27,81.83,80.92,81.35,81.35,13700423.0
2019-03-19,81.54,82.0,80.96,81.91,81.91,9756117.0
2019-03-20,81.85,82.72,81.38,82.08,82.08,11349958.999999998
2019-03-21,82.1,83.17,81.85,82.95,82.95,9039384.0
2019-03-22,82.91,83.45,82.016,82.29,82.29,10152269.0
2019-03-25,82.07,82.75,81.92,82.35,82.35,7517834.0
2019-03-26,82.76,83.47,82.57,82.92,82.92,8819443.0
2019-03-27,82.92,83.06,81.81,82.29,82.29,9561832.0
2019-03-28,82.79,82.9,82.175,82.63,82.63,6833277.000000001
2019-03-29,83.0,83.3,82.71,83.17,83.17,9683255.0
2019-04-01,83.73,83.85,82.94,83.3,83.3,8416393.0
2019-04-02,83.46,83.72,82.9,83.21,83.21,5606195.0
2019-04-03,83.27,83.655,82.75,83.18,83.18,6250663.0
2019-04-04,83.01,83.2,81.21,81.85,81.85,9787850.0
2019-04-05,81.97,82.16,81.11,81.15,81.15,9851324.0
2019-04-08,80.96,81.26,80.35,80.95,80.95,10101497.0
2019-04-09,80.57,80.98,80.26,80.8,80.8,10291416.999999998
2019-04-10,80.86,81.32,80.65,80.82,80.82,6578495.0
2019-04-11,80.93,80.93,79.39,79.84,79.84,9933664.0
2019-04-12,80.01,80.435,79.3,79.43,79.43,9699151.0
2019-04-15,79.31,79.49,78.47,78.53,78.53,13189354.0
2019-04-16,79.23,79.29,77.42,77.56,77.56,11957488.0
2019-04-17,77.61,77.62,73.75,73.92,73.92,32615901.0
2019-04-18,73.48,74.05,72.23,73.19,73.19,31267836.000000004
2019-04-22,73.16,73.805,72.74,73.46,73.46,13882101.0
2019-04-23,73.7,75.25,73.4,74.6,74.6,18398386.0
2019-04-24,74.73,75.11,73.98,74.73,74.73,12193762.999999998
2019-04-25,74.58,76.82,74.46,76.34,76.34,13353167.0
2019-04-26,76.64,76.99,76.09,76.63,76.63,8481090.0
2019-04-29,76.59,77.18,76.48,76.78,76.78,7056570.0
2019-04-30,77.56,78.9,76.0,78.71,78.71,10752887.0
2019-05-01,78.69,79.73,78.43,78.72,78.72,14588364.999999998
2019-05-02,78.61,79.83,78.61,79.52,79.52,11048803.0
2019-05-03,79.54,80.145,79.25,80.0,80.0,7578765.0
2019-05-06,78.53,79.79,78.298,79.48,79.48,9452824.0
2019-05-07,78.89,79.29,77.415,77.9,77.9,10041379.0
2019-05-08,78.33,78.71,77.9,78.18,78.18,10083520.0
2019-05-09,77.68,78.51,77.243,78.33,78.33,7734636.0
2019-05-10,78.08,78.325,76.81,78.19,78.19,8613669.0
2019-05-13,76.82,77.53,76.82,77.17,77.17,9200151.0
2019-05-14,77.62,78.08,77.36,77.42,77.42,7742178.0
2019-05-15,76.87,77.88,76.8,77.55,77.55,6950934.999999999
2019-05-16,77.77,79.89,77.73,79.13,79.13,9457190.0
2019-05-17,78.41,79.065,77.85,78.72,78.72,7881431.0
2019-05-20,78.36,79.27,78.25,78.88,78.88,7901949.0
2019-05-21,79.08,79.73,78.525,79.5,79.5,10375809.999999998
2019-05-22,79.35,81.15,79.31,80.98,80.98,12873869.0
2019-05-23,80.6,81.19,80.41,81.02,81.02,9381160.0
2019-05-24,81.3,81.94,81.11,81.17,81.17,5793579.999999999
2019-05-28,81.38,81.935,80.23,80.26,80.26,13148599.0
2019-05-29,80.12,80.37,78.75,79.36,79.36,10762271.0
2019-05-30,79.56,79.82,79.19,79.68,79.68,7140974.0
2019-05-31,79.33,79.92,78.8,79.21,79.21,6815619.0
2019-06-03,79.65,80.915,79.52,80.26,80.26,8795855.0
2019-06-04,80.75,81.33,80.115,81.08,81.08,8939947.0
2019-06-05,81.38,82.27,81.08,81.69,81.69,9372442.0
2019-06-06,82.16,82.44,81.43,81.44,81.44,10872130.0
2019-06-07,81.82,82.88,81.82,82.46,82.46,8394496.0
2019-06-10,82.68,82.68,81.65,82.48,82.48,7191129.0
2019-06-11,82.89,83.41,82.445,82.98,82.98,7432945.999999999
2019-06-12,83.14,84.27,83.14,83.71,83.71,10551351.0
2019-06-13,84.06,84.18,82.53,82.9,82.9,9727147.0
2019-06-14,82.71,83.37,82.46,82.78,82.78,7623999.0
2019-06-17,82.7,83.33,82.53,83.3,83.3,6132987.000000001
2019-06-18,83.23,84.67,83.23,84.49,84.49,10901833.0
2019-06-19,84.25,85.56,84.21,85.36,85.36,9375476.0
2019-06-20,85.98,86.5,84.32,84.6,84.6,11918395.0
2019-06-21,84.44,84.77,83.64,84.57,84.57,14345661.0
2019-06-24,84.97,86.03,84.74,85.51,85.51,7530022.0
2019-06-25,85.55,86.26,84.81,85.24,85.24,8920696.0
2019-06-26,85.18,85.2,83.09,83.54,83.54,12027127.0
2019-06-27,83.67,84.69,83.4,83.83,83.83,11184836.0
2019-06-28,83.97,84.46,82.98,83.85,83.85,44546980.0
2019-07-01,84.33,84.925,83.885,84.75,84.75,9812650.0
2019-07-02,84.46,85.51,84.097,85.51,85.51,9906155.0
2019-07-03,86.06,87.07,85.99,86.9,86.9,6234048.0
2019-07-05,86.68,86.8,85.49,85.6,85.6,8365913.0
2019-07-08,85.01,85.5,83.5,84.04,84.04,13066054.0
2019-07-09,84.24,85.21,84.09,84.86,84.86,8102230.0
2019-07-10,84.8,85.11,84.35,84.82,84.82,5721518.0
2019-07-11,83.5,83.67,79.78,81.0,81.0,21131818.0
2019-07-12,80.85,80.9,78.63,79.73,79.73,18044841.0
2019-07-15,80.6,81.27,80.12,80.96,80.96,10422286.0
2019-07-16,81.32,81.78,80.89,81.59,81.59,8061677.0
2019-07-17,81.96,82.34,81.575,81.92,81.92,9398166.0
2019-07-18,82.41,82.96,81.6,82.69,82.69,8084732.0
2019-07-19,82.7,82.82,81.15,81.39,81.39,11501694.0
2019-07-22,81.68,81.82,81.05,81.21,81.21,6929056.000000001
2019-07-23,81.48,82.43,80.89,82.03,82.03,7080551.0
2019-07-24,82.0,82.306,81.12,81.75,81.75,7366635.0
2019-07-25,81.45,83.06,81.05,81.75,81.75,9227478.0
2019-07-26,81.576,81.63,80.91,81.43,81.43,7289077.999999999
2019-07-29,82.095,82.8,81.61,82.49,82.49,10614210.0
2019-07-30,83.99,85.173,82.82,83.27,83.27,13632605.0
2019-07-31,82.9,84.65,82.84,82.99,82.99,11873541.0
2019-08-01,83.06,84.495,82.64,83.69,83.69,10066755.0
2019-08-02,83.88,84.769,83.555,84.47,84.47,10413947.0
2019-08-05,83.85,84.34,82.155,83.12,83.12,11341229.0
2019-08-06,83.12,84.48,83.1,84.35,84.35,10520347.999999998
2019-08-07,84.21,84.69,82.8,84.25,84.25,10982466.0
2019-08-08,84.75,85.05,84.32,84.73,84.73,8301405.0
2019-08-09,85.1,86.105,84.71,85.52,85.52,8557455.0
2019-08-12,85.23,85.93,84.52,85.73,85.73,7392170.0
2019-08-13,85.46,86.79,85.46,86.08,86.08,8062372.0
2019-08-14,85.37,85.84,83.35,83.4,83.4,10888671.0
2019-08-15,83.52,83.845,82.89,83.46,83.46,9106523.0
2019-08-16,84.45,85.36,84.15,85.06,85.06,8736862.0
2019-08-19,85.59,86.534,85.45,86.19,86.19,7304657.0
2019-08-20,86.01,86.725,85.58,85.65,85.65,5893708.0
2019-08-21,86.29,87.25,86.13,86.91,86.91,6188981.0
2019-08-22,86.75,87.2,86.25,86.72,86.72,6287209.0
2019-08-23,86.22,86.94,84.48,84.94,84.94,10122859.0
2019-08-26,85.38,85.9,85.08,85.88,85.88,5765198.0
2019-08-27,86.42,86.92,85.45,85.52,85.52,6228176.0
2019-08-28,85.26,86.57,85.04,86.48,86.48,5883941.0
2019-08-29,87.07,87.35,86.18,86.72,86.72,6031550.999999999
2019-08-30,87.12,87.22,86.17,86.47,86.47,6483921.0
2019-09-03,86.24,87.01,86.04,86.65,86.65,6389718.0
2019-09-04,87.14,87.17,85.42,86.05,86.05,7521822.0
2019-09-05,86.64,86.66,85.5,86.1,86.1,7180308.0
2019-09-06,86.54,86.93,86.31,86.57,86.57,6724961.0
2019-09-09,86.5,86.52,82.92,83.47,83.47,11489290.0
2019-09-10,82.39,82.39,78.85,81.69,81.69,17258987.0
2019-09-11,81.86,83.11,81.62,82.92,82.92,10116589.0
2019-09-12,83.48,84.075,82.79,83.31,83.31,8031245.0
2019-09-13,82.97,83.57,82.12,82.61,82.61,7176955.0
2019-09-16,82.45,82.45,81.69,82.03,82.03,5907730.0
2019-09-17,82.13,83.5,82.13,82.51,82.51,7066989.0
2019-09-18,82.67,83.275,82.38,83.02,83.02,6656690.0
2019-09-19,83.02,84.3,82.88,83.97,83.97,6663726.0
2019-09-20,84.74,85.87,84.32,85.16,85.16,22713258.0
2019-09-23,84.91,85.22,84.34,84.36,84.36,9165778.0
2019-09-24,84.55,84.88,83.385,83.6,83.6,8988157.0
2019-09-25,83.47,84.03,82.95,83.1,83.1,7040327.0
2019-09-26,83.62,84.09,83.035,83.88,83.88,7762171.0
2019-09-27,83.88,83.99,82.58,82.91,82.91,7468756.0
2019-09-30,83.214,85.1,83.214,84.18,84.18,9546413.0
2019-10-01,84.18,84.6,83.54,83.61,83.61,6751481.0
2019-10-02,83.07,83.21,80.54,81.62,81.62,8552960.0
2019-10-03,81.93,82.88,81.632,82.74,82.74,5689851.0
2019-10-04,83.42,85.118,83.16,85.0,85.0,7242619.999999999
2019-10-07,85.03,85.108,83.95,84.39,84.39,4913867.0
2019-10-08,83.79,84.41,83.08,83.29,83.29,6163731.0
2019-10-09,84.17,84.49,83.53,84.18,84.18,4519505.0
2019-10-10,84.14,84.845,83.585,83.76,83.76,8426533.0
2019-10-11,84.3,85.44,84.26,84.34,84.34,5967463.0
2019-10-14,84.37,85.11,84.285,84.69,84.69,5545250.999999999
2019-10-15,84.9,85.1,84.59,85.04,85.04,4979292.0
2019-10-16,85.06,85.09,84.42,84.45,84.45,5461541.999999999
2019-10-17,84.42,84.65,83.736,83.8,83.8,6883391.0
2019-10-18,83.71,84.91,83.66,84.68,84.68,7522217.000000001
2019-10-21,84.97,85.06,84.08,84.52,84.52,5126837.0
2019-10-22,82.0,82.68,80.25,81.3,81.3,18223426.0
2019-10-23,81.29,82.87,81.16,82.87,82.87,8180852.0
2019-10-24,83.11,83.64,82.04,82.58,82.58,5008802.0
2019-10-25,82.27,82.85,82.03,82.26,82.26,7508048.0
2019-10-28,82.73,83.47,80.34,82.2,82.2,14845138.0
2019-10-29,84.05,85.77,82.7,85.1,85.1,16575390.0
2019-10-30,85.0,86.49,84.32,86.22,86.22,9567580.0
2019-10-31,86.1,86.99,85.51,86.66,86.66,11850574.999999998
2019-11-01,87.07,87.24,84.79,84.94,84.94,8856175.0
2019-11-04,85.59,85.7,83.88,83.9,83.9,8537398.0
2019-11-05,83.67,83.75,82.73,82.92,82.92,9482775.0
2019-11-06,83.56,83.955,83.13,83.25,83.25,9289741.0
2019-11-07,83.23,83.99,82.67,82.88,82.88,8827599.0
2019-11-08,82.91,83.71,82.71,83.59,83.59,6349726.000000001
2019-11-11,83.16,83.64,82.96,83.28,83.28,3554858.0
2019-11-12,83.58,84.82,83.58,84.12,84.12,8222086.000000001
2019-11-13,84.55,85.11,84.11,84.82,84.82,6259256.0
2019-11-14,84.92,85.18,83.7,84.55,84.55,7549428.0
2019-11-15,84.69,85.595,84.643,84.9,84.9,9233008.0
2019-11-18,84.66,84.82,83.85,84.13,84.13,10211803.0
2019-11-19,84.4,84.95,83.97,84.65,84.65,9247540.0
2019-11-20,84.53,85.48,84.45,85.27,85.27,7786740.0
2019-11-21,85.7,85.77,84.27,85.46,85.46,6865971.0
2019-11-22,85.65,86.355,85.32,85.45,85.45,7443117.999999999
2019-11-25,86.04,86.59,85.34,85.7,85.7,8608275.0
2019-11-26,86.0,87.44,85.91,87.34,87.34,18366845.0
2019-11-27,87.4,87.87,86.99,87.61,87.61,5761367.0
2019-11-29,87.17,87.77,87.03,87.18,87.18,4656715.0
2019-12-02,87.54,87.985,86.55,87.04,87.04,5342618.0
2019-12-03,86.68,87.465,86.5,87.38,87.38,9604427.0
2019-12-04,87.53,88.73,87.18,88.67,88.67,6959801.0
2019-12-05,88.73,88.79,87.97,88.75,88.75,7889018.0
2019-12-06,89.0,89.24,88.75,88.85,88.85,6915991.0
2019-12-09,88.9,89.0,88.2,88.72,88.72,7730032.0
2019-12-10,88.6,89.53,88.51,89.1,89.1,8266992.0
2019-12-11,89.14,89.487,88.85,88.98,88.98,6510232.999999999
2019-12-12,89.04,89.96,88.91,89.57,89.57,6549616.0
2019-12-13,89.2,89.59,88.44,89.19,89.19,7224978.0
2019-12-16,89.65,89.995,89.18,89.29,89.29,9880891.0
2019-12-17,89.33,89.45,88.515,89.02,89.02,11155189.0
2019-12-18,89.35,90.0,89.13,89.62,89.62,11048245.0
2019-12-19,89.89,90.09,89.49,89.99,89.99,7610966.0
2019-12-20,91.46,92.64,90.84,91.58,91.58,17033370.0
2019-12-23,91.83,92.02,91.44,91.74,91.74,7534460.0
2019-12-24,91.64,91.73,91.07,91.44,91.44,2235893.0
2019-12-26,91.6,91.72,91.07,91.34,91.34,2922730.0000000005
2019-12-27,91.68,91.7,91.27,91.5,91.5,3586776.0
2019-12-30,91.53,91.69,90.73,91.03,91.03,3752838.0
2019-12-31,90.92,90.99,90.44,90.95,90.95,4495095.0
2020-01-02,91.08,92.14,90.365,92.04,92.04,7877027.000000001
2020-01-03,90.68,92.07,90.51,91.25,91.25,5633388.0
2020-01-06,91.23,91.735,90.99,91.64,91.64,7179428.0
2020-01-07,90.8,91.12,89.12,89.2,89.2,10629555.0
2020-01-08,89.09,89.5,88.41,88.6,88.6,14505075.0
2020-01-09,88.95,90.05,88.78,89.38,89.38,9269803.0
2020-01-10,89.72,90.11,89.445,89.53,89.53,5673065.0
2020-01-13,89.52,89.63,89.02,89.51,89.51,9792380.0
2020-01-14,89.27,89.93,88.87,89.93,89.93,8231645.0
2020-01-15,90.1,91.61,90.09,91.54,91.54,9173676.0
2020-01-16,91.86,92.055,91.05,91.18,91.18,6920322.0
2020-01-17,91.28,91.63,90.86,90.97,90.97,9667383.0
2020-01-21,90.72,90.97,89.71,89.97,89.97,9563099.0
