Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,172.68,173.3,169.01,169.83,169.83,2637362.0
2019-01-03,169.91,171.16,168.67,169.41,169.41,2315249.0
2019-01-04,169.15,172.59,168.66,172.53,172.53,2712204.0
2019-01-07,171.65,172.94,170.5,172.28,172.28,2369544.0
2019-01-08,172.15,173.789,171.57,173.54,173.54,2649943.0
2019-01-09,173.56,174.0,172.05,172.79,172.79,1761934.0
2019-01-10,173.3,175.62,172.55,175.39,175.39,2846218.0
2019-01-11,175.14,176.14,173.65,175.71,175.71,2215013.0
2019-01-14,174.62,174.62,169.35,171.23,171.23,3838857.0
2019-01-15,171.39,175.81,170.75,174.72,174.72,2315340.0
2019-01-16,174.02,174.91,172.83,174.68,174.68,1764766.0
2019-01-17,175.13,175.92,174.44,175.49,175.49,2050175.9999999998
2019-01-18,176.4,176.612,175.11,176.09,176.09,1853631.0
2019-01-22,175.43,177.95,175.235,177.38,177.38,2163551.0
2019-01-23,177.94,179.46,176.19,179.38,179.38,2272270.0
2019-01-24,179.26,180.88,177.96,180.28,180.28,2453377.0
2019-01-25,178.5,179.49,173.92,174.2,174.2,3896277.0
2019-01-28,176.11,176.11,171.77,172.47,172.47,2994225.0
2019-01-29,173.08,173.43,171.74,172.86,172.86,1981114.0
2019-01-30,172.24,174.63,172.1,173.59,173.59,2086350.0
2019-01-31,173.44,179.29,173.35,178.98,178.98,3129869.0
2019-02-01,178.37,179.12,176.5,177.82,177.82,2233546.0
2019-02-04,177.11,178.19,176.131,178.1,178.1,2825496.0
2019-02-05,177.57,178.7,176.766,178.17,178.17,1989155.0
2019-02-06,178.73,179.24,177.6,178.1,178.1,1661804.0
2019-02-07,178.0,181.45,177.88,181.35,181.35,2129257.0
2019-02-08,181.21,183.37,181.02,183.01,183.01,1830629.9999999998
2019-02-11,182.42,183.93,182.32,183.01,183.01,1851060.0
2019-02-12,183.0,184.41,181.68,183.27,183.27,1751164.0
2019-02-13,183.06,183.86,182.43,182.85,182.85,1431644.0
2019-02-14,183.36,184.44,182.54,182.61,182.61,1601982.0000000002
2019-02-15,184.61,185.11,183.3,184.04,184.04,2203311.0
2019-02-19,184.13,185.81,183.4,185.37,185.37,2443531.0
2019-02-20,185.08,186.1,184.04,185.64,185.64,2550788.0
2019-02-21,184.89,186.87,184.56,186.56,186.56,2068713.0
2019-02-22,186.83,188.14,185.76,188.13,188.13,1683779.9999999998
2019-02-25,188.45,189.39,186.31,187.88,187.88,1888858.0
2019-02-26,188.18,189.015,187.149,188.23,188.23,1911070.0
2019-02-27,186.58,187.49,186.08,186.81,186.81,1822044.0
2019-02-28,187.01,188.74,186.06,187.72,187.72,3113522.0
2019-03-01,187.52,188.58,186.59,187.56,187.56,1716416.9999999998
2019-03-04,188.23,188.55,186.57,188.24,188.24,2152263.0
2019-03-05,188.37,189.21,188.02,188.32,188.32,1916709.0
2019-03-06,188.06,188.965,186.98,187.57,187.57,1788947.0
2019-03-07,188.26,189.13,187.38,187.93,187.93,2352812.0
2019-03-08,188.61,189.43,186.92,188.7,188.7,1743203.0
2019-03-11,188.61,189.78,188.46,189.5,189.5,1784127.0
2019-03-12,190.0,191.36,189.43,190.89,190.89,1785146.0
2019-03-13,189.87,191.52,189.46,190.97,190.97,1229009.0
2019-03-14,191.16,192.165,190.21,190.98,190.98,1454151.0
2019-03-15,190.76,191.94,190.01,191.24,191.24,3600542.0
2019-03-18,191.47,191.98,190.13,190.87,190.87,1867324.9999999998
2019-03-19,190.53,190.61,187.79,188.5,188.5,2020165.0
2019-03-20,189.04,191.17,187.84,189.87,189.87,2167279.0
2019-03-21,190.29,192.28,189.85,191.91,191.91,1874761.0
2019-03-22,192.25,195.55,192.25,193.93,193.93,2371670.0
2019-03-25,194.45,195.1,193.55,193.61,193.61,1759649.0
2019-03-26,193.82,195.33,193.02,195.0,195.0,1523283.9999999998
2019-03-27,195.25,195.3,192.875,193.92,193.92,1529246.0
2019-03-28,193.91,194.39,191.32,191.92,191.92,2330993.0
2019-03-29,191.93,193.47,191.3,193.32,193.32,3009790.0
2019-04-01,193.42,193.75,190.21,190.49,190.49,2410070.0
2019-04-02,190.71,190.999,188.71,189.48,189.48,2490170.0
2019-04-03,189.11,190.28,187.89,189.31,189.31,2050747.0
2019-04-04,189.98,190.04,187.43,188.4,188.4,1776693.0
2019-04-05,189.38,190.34,188.0,190.08,190.08,1613173.0
2019-04-08,189.44,189.82,187.83,188.64,188.64,1443222.0
2019-04-09,188.64,189.94,188.53,189.71,189.71,1654453.0
2019-04-10,189.75,191.42,188.4,188.62,188.62,1322923.9999999998
2019-04-11,188.62,190.18,188.4,190.04,190.04,1434571.0
2019-04-12,189.37,191.05,188.45,190.85,190.85,1192142.0
2019-04-15,191.11,192.07,190.68,191.16,191.16,1468193.0
2019-04-16,191.06,192.31,189.42,189.52,189.52,1630807.0
2019-04-17,189.75,190.55,189.037,189.65,189.65,2011395.0
2019-04-18,189.42,190.678,189.24,189.36,189.36,1667675.0000000002
2019-04-22,189.17,190.83,189.05,190.38,190.38,1826176.0
2019-04-23,190.86,191.47,188.08,189.79,189.79,2204616.0
2019-04-24,189.76,191.1,189.15,190.06,190.06,1546827.0
2019-04-25,189.43,191.715,189.26,190.48,190.48,1474550.0000000002
2019-04-26,191.4,193.39,191.29,191.71,191.71,1413387.0
2019-04-29,192.03,192.895,190.605,191.77,191.77,1773644.0
2019-04-30,191.76,194.65,191.26,194.44,194.44,2660939.0
2019-05-01,193.51,195.04,192.93,193.27,193.27,2135327.0
2019-05-02,192.84,193.87,190.56,191.72,191.72,2508882.0
