Date,Open,High,Low,Close,Adj Close,Volume
2019/1/2,59.22813298,59.22813298,57.5293236,57.90242767,57.90242767,2679600
2019/1/3,57.90241281,58.47397583,57.39435814,57.76745605,57.76745605,3063500
2019/1/4,57.41025174,58.29935074,57.36262349,58.29935074,58.29935074,2857500
2019/1/7,57.90243458,58.11676776,57.50551634,57.97387695,57.97387695,3218400
2019/1/8,57.88654377,58.7835827,57.70396481,58.68832016,58.68832016,3605700
2019/1/9,58.53748998,58.94234821,58.01356115,58.24377441,58.24377441,3100400
2019/1/10,58.37871043,59.37894566,58.1802514,59.31543732,59.31543732,2285100
2019/1/11,59.34720518,59.34720518,58.6009971,59.0931778,59.0931778,2244000
2019/1/14,58.76769031,58.76769031,57.9103458,58.57717133,58.57717133,2764600
2019/1/15,58.59305187,59.9028829,58.52160951,59.83937454,59.83937454,2279500
2019/1/16,59.52979542,60.14105289,59.18844549,60.10929871,60.10929871,2727800
2019/1/17,60.13308775,60.49825165,60.03782523,60.33154678,60.33154678,1779100
2019/1/18,60.63322461,60.72848717,60.06166747,60.40301132,60.40301132,2437900
2019/1/22,60.51413864,61.06982158,59.95050958,60.63320923,60.63320923,2275300
2019/1/23,60.53002538,61.19684505,60.48239714,61.13334274,61.13334274,2337800
2019/1/24,61.2047732,61.73664203,60.75228679,61.72076797,61.72076797,2047300
2019/1/25,61.41912315,61.99862032,60.79199168,60.96663666,60.96663666,2682000
2019/1/28,60.93488621,61.29211018,60.56972218,61.00632858,61.00632858,2159200
2019/1/29,61.22063912,61.4508523,60.73639864,61.1015625,61.1015625,2439300
2019/1/30,60.8158023,61.81603778,60.8158023,61.2524147,61.2524147,2449200
2019/1/31,61.33974716,63.19732782,60.95076895,62.80834961,62.80834961,5718900
2019/2/1,62.80832839,62.96709323,62.03830624,62.80038834,62.80038834,2630700
2019/2/4,62.41932947,63.12584311,62.03829154,63.08615494,63.08615494,2757600
2019/2/5,63.00680518,63.08618762,62.49875031,62.72102356,62.72102356,2658000
2019/2/6,62.57018411,63.08617897,62.33997083,62.87977982,62.87977982,1587700
2019/2/7,62.87978691,63.6163452,62.60757686,63.6083374,63.6083374,1871900
2019/2/8,63.36014126,64.12071671,63.24805659,64.06467438,64.06467438,1970300
2019/2/11,63.88853366,64.42493966,63.88853366,64.12070465,64.12070465,3914300
2019/2/12,64.20878316,64.72917978,63.65636759,64.28884888,64.28884888,2470300
2019/2/13,64.11271406,64.18476588,63.35213251,63.68839264,63.68839264,2779400
