Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,185.83,190.82,185.31,189.74,189.74,4294038.0
2019-01-03,187.5,187.51,180.98,181.18,181.18,5071336.0
2019-01-04,184.85,191.253,184.44,189.76,189.76,4452864.0
2019-01-07,190.63,193.02,189.71,191.22,191.22,4219351.0
2019-01-08,189.9,192.49,188.5,192.28,192.28,5069727.0
2019-01-09,194.3,196.55,193.28,195.77,195.77,5471549.0
2019-01-10,193.03,197.24,191.32,196.95,196.95,3693775.9999999995
2019-01-11,196.07,196.7,194.71,195.9,195.9,2500187.0
2019-01-14,194.38,197.0,194.0,195.43,195.43,3336660.9999999995
2019-01-15,195.22,197.35,193.1,196.52,196.52,3783022.0000000005
2019-01-16,197.51,198.41,196.5,197.77,197.77,3546393.0
2019-01-17,197.45,200.4,197.1,199.31,199.31,2764372.0
2019-01-18,201.18,202.53,200.02,202.0,202.0,4866871.0
2019-01-22,199.79,201.0,197.65,199.46,199.46,4457655.0
2019-01-23,201.05,201.06,196.6,198.35,198.35,3086372.0
2019-01-24,198.42,200.2,197.93,199.79,199.79,2792247.0
2019-01-25,202.19,203.89,200.99,202.94,202.94,4687308.0
2019-01-28,200.74,200.98,198.06,200.16,200.16,3277232.0
2019-01-29,200.19,200.67,197.66,199.24,199.24,3661922.0
2019-01-30,200.42,204.83,199.9,204.02,204.02,4079538.0
2019-01-31,209.8,212.97,208.0,211.13,211.13,11316235.0
2019-02-01,211.99,214.64,211.2,213.77,213.77,6470065.0
2019-02-04,214.35,214.95,213.195,214.91,214.91,4397521.0
2019-02-05,215.0,216.7,214.945,215.86,215.86,3091476.0
2019-02-06,215.25,215.9,213.68,215.3,215.3,2697964.0
2019-02-07,213.46,214.45,211.6,213.97,213.97,2742885.0
2019-02-08,212.0,216.63,212.0,216.58,216.58,3248411.0
2019-02-11,216.99,218.65,216.345,217.1,217.1,2974373.0
2019-02-12,218.56,219.49,217.64,218.91,218.91,3411398.0
2019-02-13,219.79,221.28,219.435,220.54,220.54,2996829.0
2019-02-14,219.51,220.98,218.62,219.81,219.81,2875629.0
2019-02-15,222.19,222.35,220.48,222.11,222.11,2758470.0
2019-02-19,221.43,221.96,220.36,220.59,220.59,2836861.0
2019-02-20,221.22,221.83,219.4,221.11,221.11,3103564.0
2019-02-21,220.21,221.03,218.62,219.31,219.31,3528836.0
2019-02-22,220.0,223.63,219.7,223.32,223.32,3295639.0
2019-02-25,225.0,225.4,223.0,223.32,223.32,3359156.0
2019-02-26,222.16,225.18,222.05,224.0,224.0,2852267.0
2019-02-27,223.04,224.61,221.74,224.57,224.57,2119937.0
2019-02-28,224.09,225.6,223.66,224.77,224.77,3240405.0
2019-03-01,226.88,228.15,225.36,227.25,227.25,3001730.0
2019-03-04,227.31,228.5,223.67,226.29,226.29,2977693.0
2019-03-05,226.23,226.92,225.29,226.22,226.22,2779085.0
2019-03-06,225.85,226.51,223.95,224.47,224.47,2849295.0
2019-03-07,223.62,224.44,220.74,222.41,222.41,3879922.0000000005
2019-03-08,218.38,222.19,215.926,221.87,221.87,2691837.0
2019-03-11,222.94,226.13,222.84,225.64,225.64,2670194.0
2019-03-12,226.59,228.2,226.22,226.94,226.94,2478896.0
2019-03-13,228.37,231.33,227.8,228.5,228.5,2690360.9999999995
2019-03-14,228.7,230.209,227.41,229.51,229.51,2838729.0
2019-03-15,228.82,232.76,228.81,231.17,231.17,3894538.0
2019-03-18,232.29,232.5,229.11,230.39,230.39,2734329.0
2019-03-19,231.54,232.1,230.33,231.01,231.01,3212000.0
2019-03-20,229.73,231.94,227.84,229.89,229.89,3747403.0
2019-03-21,228.2,237.08,228.18,235.87,235.87,4441059.0
2019-03-22,234.84,236.0,230.68,230.76,230.76,3709381.0
2019-03-25,230.39,231.94,228.55,230.42,230.42,3506468.0
2019-03-26,232.96,233.63,231.45,233.29,233.29,3046898.0
2019-03-27,233.92,234.2,229.65,232.52,232.52,2640702.0
2019-03-28,233.42,235.33,232.372,234.86,234.86,2712090.0
2019-03-29,236.49,236.64,233.965,235.45,235.45,3453858.0
2019-04-01,238.3,239.75,236.94,239.05,239.05,3475901.0
2019-04-02,239.23,239.87,238.07,239.26,239.26,3386726.0
2019-04-03,240.28,240.93,237.82,238.93,238.93,2912450.0
2019-04-04,238.7,238.77,233.76,236.06,236.06,3096332.0
2019-04-05,237.21,237.96,236.11,236.63,236.63,2590043.9999999995
2019-04-08,235.72,236.28,233.12,236.27,236.27,2714544.0
2019-04-09,235.29,237.25,235.0,235.91,235.91,2491354.0
2019-04-10,237.0,237.95,236.11,237.06,237.06,1984176.0
2019-04-11,238.0,238.0,235.04,236.04,236.04,1908232.0000000002
2019-04-12,237.03,239.0,236.08,238.83,238.83,3452168.0
2019-04-15,239.52,239.86,237.19,239.15,239.15,3437536.0
2019-04-16,240.0,240.97,238.95,240.09,240.09,2564480.0
2019-04-17,240.67,241.24,238.95,241.0,241.0,2829235.0
2019-04-18,242.53,242.65,240.46,240.89,240.89,3016796.0
2019-04-22,239.8,243.14,239.07,243.05,243.05,2217754.0
2019-04-23,243.9,244.5,242.45,243.49,243.49,3108408.0
2019-04-24,243.63,246.075,242.811,245.29,245.29,3255231.9999999995
2019-04-25,244.7,246.85,244.02,245.61,245.61,3152421.0
2019-04-26,246.05,247.15,243.22,246.68,246.68,3349310.0
2019-04-29,246.88,248.21,245.86,247.13,247.13,3274889.0
2019-04-30,251.09,257.429,250.51,254.24,254.24,7179637.0
2019-05-01,254.9,256.25,248.67,248.75,248.75,5146013.0
2019-05-02,247.56,248.27,244.28,247.19,247.19,4747332.0
2019-05-03,248.61,249.85,247.46,247.95,247.95,3194160.0
2019-05-06,241.49,249.08,240.05,248.64,248.64,3022015.0
2019-05-07,247.27,247.73,242.6,245.06,245.06,4257546.0
2019-05-08,244.54,247.55,243.75,245.33,245.33,3050727.9999999995
2019-05-09,241.89,245.53,239.96,245.31,245.31,3891243.0
2019-05-10,243.87,248.72,241.33,247.43,247.43,2816229.0
2019-05-13,241.51,243.91,240.364,241.38,241.38,4137245.0
2019-05-14,242.12,247.44,241.9,245.94,245.94,3862061.0
2019-05-15,244.33,251.04,244.21,249.15,249.15,4186938.0
2019-05-16,250.44,255.15,250.325,253.42,253.42,4911936.0
2019-05-17,251.11,254.29,250.84,252.55,252.55,3129869.0
2019-05-20,250.49,254.39,249.33,253.49,253.49,2951884.9999999995
2019-05-21,255.0,255.95,253.792,255.36,255.36,2881574.0
2019-05-22,254.75,258.86,254.5,256.9,256.9,2936132.0
2019-05-23,254.75,255.7,248.33,249.73,249.73,5072825.0
2019-05-24,253.14,253.368,250.33,251.48,251.48,2710979.0
2019-05-28,252.66,257.76,252.65,253.43,253.43,6252091.0
2019-05-29,252.25,254.25,251.27,253.56,253.56,4014738.0
2019-05-30,254.27,256.06,252.79,254.19,254.19,2817431.0000000005
2019-05-31,251.98,253.66,250.84,251.49,251.49,5041674.0
2019-06-03,251.8,252.98,240.25,242.26,242.26,5452116.999999999
2019-06-04,245.13,249.37,241.717,249.18,249.18,4862214.0
2019-06-05,251.47,256.97,250.15,256.26,256.26,4742351.0
2019-06-06,256.36,258.7,254.86,257.83,257.83,3443503.0
2019-06-07,260.0,266.87,259.62,265.8,265.8,3691875.9999999995
2019-06-10,269.0,269.85,265.28,266.1,266.1,4469011.0
2019-06-11,267.47,267.89,259.18,263.66,263.66,3119822.0
2019-06-12,262.45,264.21,261.36,263.85,263.85,2295582.0
2019-06-13,265.0,265.23,260.25,261.2,261.2,4331030.0
2019-06-14,259.99,261.98,259.42,260.1,260.1,3158167.0000000005
2019-06-17,261.0,261.71,258.05,259.2,259.2,3332201.0
2019-06-18,261.7,262.25,255.067,258.81,258.81,3921313.0
2019-06-19,258.83,260.62,258.3,259.87,259.87,4326451.0
2019-06-20,263.49,267.7,262.5,266.79,266.79,4667305.0
2019-06-21,265.82,268.15,264.42,264.47,264.47,4285826.0
2019-06-24,265.85,267.1,265.13,265.3,265.3,2538233.0
2019-06-25,266.04,266.31,259.12,259.73,259.73,3137962.0
2019-06-26,260.88,262.65,259.993,261.3,261.3,3869362.0
2019-06-27,262.44,263.584,260.4,261.1,261.1,2186857.0
2019-06-28,263.09,264.84,261.328,264.53,264.53,4400979.0
2019-07-01,269.99,269.99,264.872,266.77,266.77,2649210.0
2019-07-02,266.88,270.6,266.435,270.57,270.57,2649648.0000000005
2019-07-03,271.0,273.08,270.78,273.08,273.08,1896816.0
2019-07-05,271.5,272.77,269.09,272.14,272.14,2561004.0
2019-07-08,270.1,272.07,269.46,271.23,271.23,2291791.0
2019-07-09,269.82,273.651,269.5,273.34,273.34,2477597.0
2019-07-10,274.17,277.096,274.15,275.38,275.38,2322970.0
2019-07-11,277.6,278.65,276.08,278.32,278.32,2583945.0
2019-07-12,279.24,279.74,276.26,279.54,279.54,2299980.0
2019-07-15,280.46,280.59,278.554,279.37,279.37,3349518.0
2019-07-16,279.0,280.63,275.308,276.62,276.62,2976028.0
2019-07-17,277.39,278.47,275.27,275.28,275.28,2319268.0
2019-07-18,275.0,277.25,274.74,276.78,276.78,3242092.0
2019-07-19,279.43,279.48,275.42,275.6,275.6,3048222.0
2019-07-22,276.91,279.36,276.07,278.61,278.61,2093004.0
2019-07-23,280.0,280.42,276.9,278.97,278.97,2275405.0
2019-07-24,278.17,280.3,276.38,280.25,280.25,2805211.0
2019-07-25,280.0,280.9,277.55,279.35,279.35,2312275.0
2019-07-26,280.6,282.29,280.08,282.07,282.07,2942391.0
2019-07-29,283.12,283.33,280.43,281.44,281.44,3677650.0
2019-07-30,279.34,282.37,275.45,278.16,278.16,3961013.0
2019-07-31,278.67,278.98,265.69,272.27,272.27,5513056.0
2019-08-01,273.93,279.31,271.64,274.16,274.16,4988113.0
2019-08-02,272.0,272.5,265.68,269.45,269.45,4438017.0
